Date Time,MS0311 Flow,MS0311 Level,MS0311 Velocity,MS0312 Flow,MS0312 Level,MS0312 Velocity,MS0208 Flow,MS0208 Level,MS0208 Velocity,MS0207 Flow,MS0207 Level,MS0207 Velocity,MS0522 Flow,MS0522 Level,MS0522 Velocity,MS0131 Flow,MS0131 Level,MS0131 Velocity,MS0356 Flow,MS0356 Level,MS0356 Velocity,PS81CS Flow,PS81SS Flow,PS81TJ Flow,PS81TS Flow
2016-01-23 00:00:00,0.91,0.61,1.64,0.85,0.27,3.92,0.38,0.44,1.16,0.93,0.56,1.84,0.02,0.06,1.06,0.53,0.39,1.45,1.4,0.95,2.1,11.82,0.0,35.04,0.0
2016-01-23 01:00:00,0.88,0.6,1.62,0.78,0.26,3.75,0.33,0.42,1.08,0.86,0.54,1.8,0.01,0.05,0.99,0.51,0.37,1.48,1.27,0.91,2.02,11.87,0.0,35.04,0.0
2016-01-23 02:00:00,0.83,0.59,1.59,0.7,0.26,3.42,0.31,0.41,1.04,0.79,0.52,1.75,0.01,0.05,0.99,0.5,0.37,1.48,1.22,0.89,1.99,11.74,0.0,35.06,0.0
2016-01-23 03:00:00,0.82,0.58,1.59,0.66,0.26,3.24,0.29,0.4,1.02,0.72,0.5,1.7,0.01,0.05,0.97,0.43,0.36,1.26,1.17,0.87,1.96,11.74,0.0,35.04,0.0
2016-01-23 04:00:00,0.8,0.58,1.57,0.68,0.26,3.31,0.29,0.4,1.02,0.67,0.48,1.68,0.01,0.05,0.9,0.47,0.36,1.43,1.12,0.87,1.92,11.44,0.0,35.04,0.0
2016-01-23 05:00:00,0.8,0.58,1.57,0.63,0.25,3.25,0.29,0.4,1.03,0.66,0.48,1.66,0.01,0.05,0.93,0.49,0.36,1.51,1.16,0.87,1.98,10.54,0.0,35.05,0.0
2016-01-23 06:00:00,0.78,0.57,1.58,0.75,0.26,3.34,0.33,0.42,1.07,0.66,0.48,1.67,0.02,0.06,1.03,0.5,0.37,1.5,1.22,0.89,2.0,10.16,0.0,30.35,0.0
2016-01-23 07:00:00,0.8,0.58,1.59,0.67,0.25,3.49,0.38,0.45,1.15,0.71,0.5,1.7,0.03,0.07,1.17,0.56,0.38,1.55,1.32,0.92,2.06,10.38,0.0,0.0,0.0
2016-01-23 08:00:00,0.86,0.59,1.62,1.04,0.31,3.91,0.5,0.49,1.29,0.83,0.53,1.77,0.03,0.09,1.17,0.7,0.41,1.7,1.49,0.98,2.11,10.43,0.0,0.0,0.0
2016-01-23 09:00:00,0.99,0.64,1.66,1.1,0.31,4.25,0.59,0.52,1.4,1.04,0.59,1.92,0.05,0.11,1.25,0.68,0.43,1.48,1.67,1.05,2.13,12.66,0.0,0.0,0.0
2016-01-23 10:00:00,1.07,0.66,1.66,1.29,0.33,4.55,0.63,0.53,1.43,1.28,0.64,2.09,0.05,0.11,1.3,0.67,0.44,1.42,1.88,1.09,2.25,14.76,0.0,0.0,0.0
2016-01-23 11:00:00,1.15,0.68,1.69,1.42,0.35,4.58,0.66,0.53,1.48,1.36,0.66,2.14,0.05,0.11,1.24,0.61,0.44,1.29,1.93,1.11,2.24,18.84,0.0,0.0,0.0
2016-01-23 12:00:00,1.15,0.69,1.7,1.42,0.35,4.46,0.62,0.52,1.45,1.38,0.66,2.13,0.05,0.11,1.23,0.63,0.44,1.34,1.96,1.12,2.24,17.47,0.0,0.0,0.0
2016-01-23 13:00:00,1.12,0.68,1.65,1.43,0.36,4.27,0.6,0.5,1.43,1.39,0.66,2.13,0.06,0.11,1.43,0.73,0.44,1.62,1.93,1.11,2.26,16.86,0.0,30.16,0.0
2016-01-23 14:00:00,1.11,0.68,1.67,1.37,0.35,4.24,0.6,0.49,1.43,1.33,0.64,2.15,0.06,0.11,1.47,0.69,0.44,1.58,1.92,1.1,2.26,18.62,0.0,35.05,0.0
2016-01-23 15:00:00,1.07,0.67,1.66,1.35,0.35,4.29,0.58,0.48,1.41,1.29,0.63,2.14,0.06,0.11,1.48,0.67,0.44,1.53,1.83,1.09,2.2,19.64,0.0,35.04,0.0
2016-01-23 16:00:00,1.05,0.67,1.64,1.34,0.33,4.14,0.56,0.48,1.38,1.28,0.63,2.12,0.06,0.11,1.47,0.66,0.43,1.55,1.79,1.07,2.2,16.89,0.0,35.05,0.0
2016-01-23 17:00:00,1.05,0.66,1.68,1.48,0.39,4.15,0.54,0.5,1.36,1.25,0.63,2.08,0.06,0.11,1.47,0.67,0.43,1.57,1.76,1.06,2.2,16.6,0.0,35.06,0.0
2016-01-23 18:00:00,1.03,0.65,1.65,1.35,0.36,4.14,0.52,0.49,1.35,1.16,0.61,2.03,0.05,0.1,1.45,0.58,0.43,1.31,1.75,1.06,2.19,14.86,0.0,35.05,0.0
2016-01-23 19:00:00,1.01,0.64,1.67,1.3,0.36,3.44,0.53,0.49,1.35,1.15,0.61,2.01,0.05,0.1,1.43,0.62,0.42,1.47,1.69,1.04,2.17,13.45,0.0,35.05,0.0
2016-01-23 20:00:00,0.95,0.63,1.63,1.32,0.35,4.05,0.49,0.48,1.31,1.08,0.59,1.97,0.05,0.1,1.43,0.64,0.41,1.58,1.67,1.04,2.16,13.27,0.0,35.06,0.0
2016-01-23 21:00:00,0.93,0.62,1.61,1.05,0.3,4.1,0.47,0.47,1.28,1.04,0.59,1.92,0.04,0.09,1.35,0.57,0.4,1.43,0.4,1.01,0.53,13.17,0.0,35.05,0.0
2016-01-23 22:00:00,0.91,0.61,1.63,1.11,0.32,3.93,0.47,0.47,1.28,1.02,0.58,1.9,0.04,0.08,1.3,0.62,0.4,1.6,0.45,0.98,0.63,12.95,0.0,35.05,0.0
2016-01-23 23:00:00,0.9,0.61,1.62,0.98,0.29,4.08,0.45,0.46,1.26,0.98,0.57,1.88,0.03,0.08,1.2,0.57,0.39,1.54,1.51,0.96,2.19,12.79,0.0,35.05,0.0
2016-01-24 00:00:00,0.87,0.6,1.62,0.8,0.26,3.92,0.38,0.43,1.18,0.93,0.56,1.82,0.02,0.07,1.09,0.55,0.38,1.54,1.44,0.94,2.17,12.94,0.0,35.05,0.0
2016-01-24 01:00:00,0.84,0.59,1.6,0.73,0.25,3.82,0.33,0.41,1.11,0.87,0.54,1.8,0.02,0.06,1.02,0.54,0.37,1.54,1.54,0.91,,12.4,0.0,35.05,0.0
2016-01-24 02:00:00,0.81,0.57,1.59,0.81,0.28,3.42,0.3,0.39,1.07,0.77,0.52,1.73,0.01,0.05,0.93,0.46,0.36,1.29,1.18,0.88,1.93,12.07,0.0,35.04,0.0
2016-01-24 03:00:00,0.78,0.57,1.57,0.75,0.28,3.18,0.29,0.38,1.05,0.73,0.5,1.7,0.01,0.05,0.88,0.45,0.35,1.28,1.13,0.87,1.91,12.52,0.0,35.06,0.0
2016-01-24 04:00:00,0.79,0.57,1.58,0.73,0.26,3.49,0.27,0.38,1.02,0.66,0.48,1.66,0.01,0.04,0.8,0.4,0.35,1.12,1.1,0.86,1.91,12.55,0.0,35.06,0.0
2016-01-24 05:00:00,0.79,0.57,1.59,0.64,0.25,3.34,0.27,0.38,1.02,0.63,0.47,1.63,0.01,0.05,0.85,0.42,0.36,1.18,1.12,0.86,1.96,12.12,0.0,35.04,0.0
2016-01-24 06:00:00,0.75,0.56,1.54,0.82,0.26,3.58,0.3,0.4,1.06,0.63,0.47,1.63,0.01,0.06,0.97,0.52,0.37,1.49,1.16,0.87,1.96,12.08,0.0,35.04,0.0
2016-01-24 07:00:00,0.77,0.57,1.58,0.68,0.25,3.45,0.36,0.42,1.16,0.67,0.48,1.65,0.03,0.08,1.17,0.55,0.38,1.57,1.23,0.9,1.99,12.24,0.0,18.67,0.0
2016-01-24 08:00:00,0.81,0.58,1.6,0.83,0.27,3.95,0.47,0.47,1.29,0.78,0.52,1.72,0.04,0.09,1.21,0.67,0.4,1.78,1.43,0.96,2.1,12.3,0.0,0.0,0.0
2016-01-24 09:00:00,0.9,0.6,1.63,1.07,0.3,4.28,0.58,0.51,1.4,0.99,0.57,1.89,0.06,0.11,1.38,0.63,0.42,1.54,1.62,1.03,2.13,12.27,0.0,0.0,0.0
2016-01-24 10:00:00,1.0,0.64,1.66,1.2,0.32,4.36,0.63,0.53,1.46,1.25,0.62,2.11,0.06,0.12,1.38,0.66,0.43,1.5,1.78,1.07,2.19,12.42,0.0,0.0,0.0
2016-01-24 11:00:00,1.08,0.66,1.67,1.37,0.34,4.45,0.67,0.54,1.52,1.39,0.66,2.16,0.07,0.13,1.4,0.73,0.44,1.6,1.9,1.1,2.24,12.7,0.0,0.0,0.0
2016-01-24 12:00:00,1.15,0.67,1.71,1.26,0.33,4.34,0.64,0.53,1.46,1.36,0.66,2.13,0.07,0.13,1.38,0.68,0.45,1.45,1.96,1.12,2.25,13.11,0.0,0.0,0.0
2016-01-24 13:00:00,1.07,0.67,1.65,1.18,0.32,4.23,0.63,0.53,1.46,1.38,0.66,2.17,0.06,0.12,1.35,0.66,0.45,1.44,1.93,1.11,2.25,13.34,0.0,0.0,0.0
2016-01-24 14:00:00,1.09,0.66,1.67,1.13,0.32,4.18,0.59,0.51,1.43,1.34,0.65,2.14,0.05,0.11,1.32,0.65,0.44,1.42,1.86,1.09,2.21,13.61,0.0,0.0,0.0
2016-01-24 15:00:00,1.04,0.65,1.67,1.17,0.32,4.24,0.58,0.51,1.41,1.32,0.64,2.16,0.05,0.11,1.23,0.72,0.44,1.67,1.87,1.1,2.22,13.73,0.0,0.0,0.0
2016-01-24 16:00:00,1.01,0.65,1.63,1.09,0.31,4.19,0.55,0.5,1.38,1.25,0.63,2.1,0.05,0.11,1.22,0.73,0.44,1.7,1.86,1.08,2.27,13.67,0.0,0.0,0.0
2016-01-24 17:00:00,1.0,0.64,1.66,0.95,0.3,3.76,0.56,0.51,1.4,1.25,0.63,2.08,0.05,0.12,1.22,0.69,0.44,1.61,1.76,1.06,2.19,13.52,0.0,0.0,0.0
2016-11-13 00:00:00,0.97,0.51,1.61,1.59,0.54,2.72,0.33,0.35,1.26,0.95,0.56,1.87,0.16,0.21,1.5,0.23,0.25,0.83,1.06,0.78,2.14,2.75,0.0,0.0,0.0
2016-11-13 01:00:00,0.96,0.51,1.63,1.57,0.53,2.77,0.29,0.33,1.2,0.89,0.54,1.84,0.13,0.19,1.39,0.21,0.24,0.77,0.99,0.75,2.1,2.75,0.0,0.0,0.0
2016-11-13 02:00:00,0.9,0.49,1.58,1.45,0.53,2.62,0.25,0.32,1.13,0.83,0.53,1.78,0.13,0.19,1.38,0.21,0.23,0.74,0.91,0.72,2.05,2.75,0.0,0.0,0.0
2016-11-13 03:00:00,0.87,0.49,1.53,1.4,0.52,2.58,0.24,0.31,1.12,0.77,0.51,1.75,0.12,0.19,1.38,0.19,0.22,0.67,0.88,0.7,2.06,2.75,0.0,0.0,0.0
2016-11-13 04:00:00,0.89,0.49,1.56,1.38,0.53,2.49,0.22,0.3,1.11,0.69,0.49,1.68,0.12,0.18,1.35,0.18,0.21,0.65,0.84,0.69,2.03,2.62,0.0,0.0,0.0
2016-11-13 05:00:00,0.94,0.48,1.67,1.32,0.51,2.47,0.23,0.3,1.11,0.65,0.47,1.64,0.11,0.17,1.36,0.19,0.22,0.66,0.84,0.69,2.03,2.61,0.0,0.0,0.0
2016-11-13 06:00:00,0.85,0.47,1.53,1.27,0.51,2.43,0.27,0.32,1.16,0.62,0.47,1.61,0.13,0.19,1.42,0.21,0.23,0.78,0.84,0.68,2.03,2.61,0.0,0.0,0.0
2016-11-13 07:00:00,0.87,0.48,1.54,1.29,0.51,2.46,0.35,0.36,1.28,0.62,0.47,1.61,0.19,0.22,1.62,0.27,0.25,1.09,0.87,0.7,2.03,2.61,0.0,0.0,0.0
2016-11-13 08:00:00,0.97,0.5,1.6,1.42,0.52,2.61,0.48,0.42,1.39,0.66,0.48,1.65,0.22,0.25,1.63,0.36,0.31,1.17,0.95,0.74,2.06,2.61,0.0,0.0,0.0
2016-11-13 09:00:00,1.1,0.54,1.69,1.61,0.54,2.81,0.55,0.45,1.47,0.86,0.54,1.81,0.2,0.24,1.56,0.41,0.32,1.27,1.13,0.82,2.11,2.61,0.0,0.0,0.0
2016-11-13 10:00:00,1.18,0.57,1.69,2.11,0.56,3.48,0.56,0.45,1.49,1.07,0.59,1.97,0.13,0.2,1.38,0.47,0.32,1.53,1.35,0.89,2.23,2.67,0.0,0.0,0.0
2016-11-13 11:00:00,1.2,0.58,1.71,2.17,0.57,3.44,0.53,0.44,1.46,1.31,0.65,2.09,0.12,0.19,1.36,0.49,0.32,1.62,1.46,0.93,2.23,2.72,0.0,0.0,0.0
2016-11-13 12:00:00,1.21,0.59,1.66,2.35,0.57,3.73,0.52,0.44,1.45,1.42,0.67,2.15,0.12,0.18,1.35,0.45,0.32,1.45,1.49,0.94,2.26,2.89,0.0,0.0,0.0
2016-11-13 13:00:00,1.15,0.58,1.62,2.31,0.57,3.63,0.5,0.43,1.43,1.35,0.66,2.08,0.1,0.17,1.28,0.42,0.33,1.25,1.46,0.93,2.22,2.79,0.0,0.0,0.0
2016-11-13 14:00:00,1.14,0.57,1.67,2.13,0.57,3.37,0.46,0.41,1.4,1.29,0.64,2.11,0.11,0.17,1.32,0.42,0.32,1.29,1.37,0.9,2.2,2.7,0.0,0.0,0.0
2016-11-13 15:00:00,1.26,0.57,1.87,2.17,0.56,3.51,0.44,0.41,1.39,1.24,0.63,2.06,0.1,0.17,1.34,0.41,0.32,1.26,1.37,0.9,2.22,2.67,0.0,0.0,0.0
2016-11-13 16:00:00,1.12,0.56,1.72,2.09,0.57,3.3,0.46,0.41,1.39,1.29,0.63,2.12,0.11,0.18,1.33,0.43,0.31,1.39,1.33,0.88,2.21,2.61,0.0,0.0,0.0
2016-11-13 17:00:00,1.07,0.55,1.64,1.97,0.56,3.18,0.46,0.41,1.4,1.18,0.62,2.02,0.11,0.18,1.3,0.41,0.31,1.32,1.34,0.88,2.23,2.64,0.0,0.0,0.0
2016-11-13 18:00:00,1.1,0.55,1.65,1.94,0.56,3.16,0.47,0.42,1.4,1.15,0.61,2.01,0.11,0.18,1.33,0.42,0.32,1.35,1.34,0.88,2.24,2.64,0.0,0.0,27.26
2016-11-13 19:00:00,1.12,0.56,1.64,2.02,0.56,3.31,0.48,0.42,1.39,1.21,0.62,2.05,0.11,0.18,1.31,0.43,0.32,1.39,1.38,0.89,2.24,2.64,0.0,0.0,40.06
2016-11-13 20:00:00,1.12,0.56,1.65,1.99,0.56,3.23,0.51,0.43,1.45,1.23,0.63,2.07,0.1,0.17,1.29,0.39,0.32,1.21,1.37,0.9,2.21,2.64,0.0,0.0,40.06
2016-11-13 21:00:00,1.1,0.55,1.62,2.03,0.56,3.33,0.44,0.41,1.37,1.24,0.63,2.07,0.1,0.17,1.28,0.34,0.31,1.05,1.36,0.89,2.22,2.64,0.0,0.0,40.06
2016-11-13 22:00:00,1.1,0.54,1.68,1.81,0.55,3.03,0.41,0.39,1.34,1.21,0.62,2.04,0.09,0.16,1.24,0.31,0.29,1.03,1.26,0.86,2.18,2.51,0.0,0.0,41.26
2016-11-13 23:00:00,1.05,0.53,1.66,1.82,0.54,3.11,0.33,0.35,1.24,1.15,0.61,2.0,0.07,0.14,1.16,0.27,0.25,1.02,1.21,0.83,2.19,2.38,0.0,0.0,42.19
2016-11-14 00:00:00,0.98,0.52,1.62,1.76,0.54,3.06,0.27,0.32,1.16,1.01,0.58,1.91,0.05,0.12,1.02,0.23,0.24,0.83,1.12,0.8,2.16,2.38,0.0,0.0,21.77
2016-11-14 01:00:00,0.92,0.5,1.58,1.54,0.52,2.8,0.24,0.3,1.12,0.88,0.55,1.81,0.04,0.1,0.98,0.21,0.23,0.74,1.0,0.76,2.1,2.38,0.0,0.0,0.0
2016-11-14 02:00:00,0.85,0.48,1.53,1.34,0.5,2.58,0.21,0.29,1.1,0.79,0.52,1.74,0.03,0.09,0.95,0.19,0.22,0.62,0.9,0.71,2.06,2.38,0.0,0.0,0.0
2016-11-14 03:00:00,0.88,0.48,1.57,1.36,0.51,2.58,0.21,0.28,1.1,0.69,0.49,1.68,0.02,0.09,0.87,0.18,0.22,0.58,0.85,0.69,2.03,2.38,0.0,0.0,0.0
2016-11-14 04:00:00,0.71,0.48,1.28,1.22,0.5,2.34,0.21,0.29,1.09,0.64,0.48,1.63,0.03,0.09,0.93,0.2,0.22,0.7,0.83,0.68,2.02,2.38,0.0,0.0,0.0
2016-11-14 05:00:00,0.87,0.48,1.55,1.34,0.51,2.55,0.26,0.32,1.16,0.6,0.46,1.6,0.03,0.1,0.95,0.25,0.24,0.97,0.84,0.68,2.03,2.38,0.0,0.0,0.0
2016-11-14 06:00:00,0.92,0.5,1.58,1.37,0.51,2.6,0.41,0.39,1.34,0.6,0.46,1.59,0.09,0.16,1.2,0.35,0.28,1.32,0.88,0.71,2.04,2.38,0.0,0.0,0.0
2016-11-14 07:00:00,1.03,0.54,1.59,1.46,0.52,2.71,0.54,0.44,1.47,0.72,0.5,1.7,0.14,0.2,1.39,0.45,0.33,1.47,1.07,0.78,2.12,2.38,0.0,0.0,0.0
2016-11-14 08:00:00,1.26,0.6,1.68,1.81,0.55,3.03,0.44,0.41,1.36,0.96,0.57,1.87,0.09,0.16,1.22,0.44,0.31,1.52,1.24,0.85,2.18,2.38,0.0,0.0,0.0
2016-11-14 09:00:00,1.34,0.63,1.68,2.3,0.55,3.83,0.41,0.4,1.33,1.21,0.62,2.06,0.06,0.14,1.11,0.36,0.3,1.21,1.32,0.87,2.24,2.28,4.34,0.0,0.0
2016-11-14 10:00:00,1.35,0.62,1.71,2.24,0.56,3.71,0.39,0.39,1.32,1.3,0.64,2.08,0.05,0.13,1.08,0.34,0.3,1.1,1.26,0.85,2.21,2.28,0.0,0.0,0.0
2016-11-14 11:00:00,1.33,0.61,1.78,1.95,0.55,3.25,0.38,0.38,1.3,1.14,0.61,1.99,0.05,0.12,1.05,0.38,0.3,1.26,1.21,0.84,2.19,10.13,0.0,0.0,0.0
2016-11-14 12:00:00,1.3,0.6,1.77,1.78,0.55,2.96,0.38,0.26,1.3,1.09,0.59,1.98,0.05,0.12,1.04,0.38,0.3,1.26,1.26,0.85,2.19,3.03,0.0,0.0,0.0
2016-11-14 13:00:00,1.25,0.59,1.77,1.85,0.55,3.09,0.33,0.36,1.24,1.06,0.59,1.95,0.05,0.12,1.03,0.36,0.29,1.19,1.21,0.84,2.16,6.17,0.0,0.0,0.0
2016-11-14 14:00:00,1.19,0.58,1.72,1.76,0.54,3.05,0.33,0.36,1.25,1.04,0.59,1.93,0.05,0.12,1.06,0.33,0.27,1.18,1.26,0.85,2.24,6.23,0.0,0.0,0.0
2016-11-14 15:00:00,1.16,0.57,1.73,1.67,0.53,2.95,0.34,0.36,1.26,1.06,0.59,1.95,0.06,0.13,1.04,0.33,0.28,1.16,1.19,0.84,2.15,6.22,0.0,0.0,0.0
2016-11-14 16:00:00,1.11,0.56,1.7,1.65,0.53,2.93,0.38,0.38,1.33,0.97,0.57,1.88,0.06,0.14,1.08,0.39,0.3,1.28,1.17,0.84,2.12,6.22,0.0,0.0,0.0
2016-11-14 17:00:00,1.12,0.56,1.7,1.63,0.53,2.92,0.4,0.39,1.35,0.99,0.57,1.9,0.07,0.15,1.07,0.38,0.31,1.22,1.23,0.85,2.17,6.06,0.0,0.0,0.0
2016-11-14 18:00:00,1.1,0.56,1.64,1.56,0.53,2.8,0.44,0.4,1.39,0.96,0.57,1.86,0.08,0.17,1.07,0.39,0.33,1.15,1.26,0.86,2.19,5.31,0.0,0.0,0.0
2016-11-14 19:00:00,1.12,0.57,1.64,1.76,0.54,3.03,0.44,0.41,1.39,1.04,0.58,1.93,0.08,0.16,1.13,0.41,0.33,1.28,1.32,0.88,2.21,4.74,0.0,0.0,0.0
2016-11-14 20:00:00,1.14,0.57,1.66,1.78,0.55,2.99,0.43,0.4,1.37,1.1,0.59,2.0,0.08,0.16,1.23,0.39,0.31,1.24,1.33,0.89,2.19,2.63,0.0,0.0,0.0
2016-11-14 21:00:00,1.18,0.57,1.67,1.92,0.56,3.11,0.43,0.4,1.38,1.14,0.6,2.01,0.08,0.16,1.23,0.36,0.31,1.15,1.29,0.87,2.2,2.62,0.0,0.0,0.0
2016-11-14 22:00:00,1.15,0.57,1.67,1.89,0.56,3.09,0.38,0.38,1.3,1.13,0.6,2.02,0.07,0.14,1.13,0.31,0.28,1.14,1.24,0.85,2.19,2.62,0.0,0.0,0.0
2016-11-14 23:00:00,1.11,0.56,1.63,1.73,0.55,2.93,0.32,0.35,1.22,1.08,0.59,1.97,0.05,0.12,1.07,0.29,0.25,1.16,1.18,0.82,2.19,2.62,0.0,0.0,0.0
2016-11-15 00:00:00,1.05,0.53,1.66,1.67,0.54,2.89,0.27,0.33,1.17,1.0,0.58,1.9,0.03,0.1,0.88,0.25,0.25,0.95,1.07,0.78,2.15,2.62,0.0,0.0,0.0
2016-11-15 01:00:00,0.87,0.49,1.55,1.54,0.53,2.75,0.27,0.3,1.33,0.88,0.55,1.81,0.02,0.09,0.81,0.21,0.23,0.76,0.96,0.73,2.11,2.62,0.0,0.0,0.0
2016-11-15 02:00:00,0.83,0.47,1.54,1.35,0.51,2.58,0.24,0.29,1.23,0.76,0.51,1.72,0.02,0.09,0.77,0.2,0.21,0.82,0.88,0.69,2.08,2.62,0.0,0.0,0.0
2016-11-15 03:00:00,0.84,0.47,1.55,1.3,0.5,2.49,0.21,0.29,1.07,0.67,0.48,1.65,0.02,0.08,0.74,0.21,0.21,0.87,0.81,0.67,2.01,2.62,0.0,0.0,0.0
2016-11-15 04:00:00,0.8,0.47,1.49,1.32,0.5,2.54,0.21,0.29,1.08,0.6,0.46,1.58,0.02,0.09,0.73,0.23,0.21,1.05,0.81,0.66,2.05,2.62,0.0,0.0,0.0
2016-11-15 05:00:00,0.82,0.47,1.52,1.31,0.5,2.52,0.25,0.31,1.13,0.57,0.45,1.56,0.03,0.1,0.89,0.28,0.24,1.21,0.81,0.67,2.04,2.62,0.0,0.0,0.0
2016-11-15 06:00:00,0.85,0.48,1.51,1.34,0.5,2.58,0.38,0.38,1.31,0.61,0.46,1.6,0.07,0.14,1.16,0.39,0.27,1.6,0.84,0.69,2.03,2.62,0.0,0.0,0.0
2016-11-15 07:00:00,1.02,0.52,1.65,1.36,0.51,2.55,0.48,0.42,1.43,0.72,0.5,1.69,0.12,0.18,1.43,0.43,0.31,1.48,0.99,0.75,2.11,2.62,0.0,0.0,0.0
2016-11-15 08:00:00,1.18,0.59,1.64,1.79,0.54,3.06,0.46,0.41,1.4,1.01,0.57,1.92,0.1,0.16,1.35,0.44,0.31,1.54,1.19,0.83,2.18,2.62,0.0,0.0,0.0
2016-11-15 09:00:00,1.36,0.61,1.78,2.03,0.56,3.29,0.4,0.39,1.35,1.21,0.62,2.07,0.07,0.13,1.18,0.39,0.29,1.46,1.23,0.84,2.21,2.66,0.04,0.0,0.0
2016-11-15 10:00:00,1.36,0.34,1.78,2.04,0.57,3.26,0.4,0.25,1.34,1.23,0.63,2.06,0.06,0.13,1.16,0.4,0.16,1.45,1.17,0.82,2.17,2.38,0.01,0.0,0.0
2016-11-15 11:00:00,1.41,0.59,1.91,1.87,0.55,3.13,0.35,0.36,1.27,1.12,0.6,2.02,0.06,0.14,1.12,0.37,0.29,1.35,1.15,0.81,2.19,11.1,0.11,0.0,0.0
2016-11-15 12:00:00,1.4,0.59,1.9,1.69,0.54,2.88,0.33,0.36,1.25,1.02,0.58,1.92,0.06,0.13,1.23,0.39,0.29,1.41,1.19,0.82,2.21,10.14,1.52,0.0,0.0
2016-11-15 13:00:00,1.32,0.62,1.67,2.25,0.57,3.63,0.35,0.36,1.28,0.98,0.57,1.89,0.06,0.13,1.21,0.37,0.28,1.38,1.17,0.82,2.17,13.04,0.2,0.0,0.0
2016-11-15 14:00:00,1.21,0.59,1.66,1.92,0.55,3.23,0.31,0.35,1.22,0.99,0.57,1.89,0.05,0.12,1.14,0.38,0.28,1.38,1.19,0.82,2.22,13.51,0.11,0.0,0.0
2016-11-15 15:00:00,1.18,0.56,1.71,1.74,0.53,3.06,0.32,0.35,1.23,1.02,0.58,1.91,0.05,0.12,1.07,0.38,0.28,1.35,1.12,0.8,2.15,13.77,0.0,0.0,0.0
2016-11-15 16:00:00,1.17,0.56,1.72,1.54,0.52,2.81,0.34,0.36,1.26,0.98,0.57,1.89,0.07,0.14,1.18,0.42,0.3,1.45,1.18,0.82,2.21,13.75,0.0,0.0,0.0
2016-11-15 17:00:00,1.14,0.55,1.73,1.56,0.53,2.77,0.39,0.38,1.33,0.95,0.56,1.86,0.08,0.15,1.2,0.4,0.3,1.38,1.2,0.83,2.2,13.72,0.0,0.0,0.0
2016-11-15 18:00:00,1.16,0.55,1.71,1.64,0.54,2.87,0.41,0.39,1.36,0.94,0.56,1.84,0.09,0.16,1.25,0.43,0.32,1.43,1.22,0.85,2.16,13.65,0.0,0.0,0.0
2016-11-15 19:00:00,1.19,0.56,1.74,1.75,0.54,3.01,0.44,0.4,1.37,0.99,0.57,1.9,0.1,0.17,1.3,0.44,0.32,1.46,1.29,0.86,2.21,13.17,0.0,0.0,0.0
2016-11-15 20:00:00,1.22,0.57,1.76,1.81,0.55,3.02,0.45,0.41,1.41,1.08,0.59,1.98,0.11,0.18,1.33,0.43,0.31,1.47,1.3,0.86,2.22,12.07,0.0,0.0,0.0
2016-11-15 21:00:00,1.11,0.57,1.59,1.93,0.56,3.13,0.41,0.39,1.36,1.14,0.61,2.0,0.1,0.17,1.29,0.41,0.3,1.48,1.29,0.86,2.23,12.95,0.0,0.0,0.0
2016-11-15 22:00:00,1.09,0.57,1.58,1.86,0.56,3.03,0.39,0.38,1.34,1.13,0.6,2.01,0.1,0.16,1.31,0.4,0.29,1.49,1.29,0.86,2.23,13.62,0.0,0.0,0.0
2016-11-15 23:00:00,1.12,0.55,1.67,1.77,0.55,2.98,0.31,0.35,1.2,1.11,0.6,2.01,0.06,0.14,1.05,0.3,0.27,1.1,1.17,0.82,2.19,12.62,0.0,0.0,0.0
2016-11-16 00:00:00,1.1,0.54,1.67,1.69,0.53,2.99,0.25,0.32,1.12,0.98,0.57,1.89,0.05,0.11,1.02,0.24,0.24,0.9,1.05,0.77,2.13,12.03,0.0,0.0,0.0
2016-11-16 01:00:00,0.92,0.49,1.57,1.38,0.52,2.53,0.23,0.3,1.1,0.87,0.54,1.82,0.03,0.1,0.92,0.21,0.23,0.77,0.94,0.74,2.06,11.43,0.0,0.0,0.0
2016-11-16 02:00:00,0.8,0.46,1.49,1.28,0.5,2.52,0.19,0.28,1.03,0.76,0.51,1.73,0.03,0.09,0.95,0.19,0.22,0.66,0.86,0.69,2.03,10.57,0.0,0.0,0.0
2016-11-16 03:00:00,0.79,0.46,1.48,1.23,0.49,2.43,0.2,0.28,1.03,0.66,0.48,1.67,0.02,0.09,0.72,0.18,0.22,0.61,0.81,0.67,2.0,11.27,0.0,0.0,0.0
2016-11-16 04:00:00,0.81,0.46,1.51,1.06,0.5,2.1,0.2,0.29,1.04,0.62,0.46,1.65,0.02,0.09,0.87,0.19,0.22,0.67,0.79,0.67,1.97,12.05,0.0,0.0,0.0
2016-11-16 05:00:00,0.81,0.46,1.52,1.26,0.49,2.49,0.25,0.31,1.11,0.57,0.45,1.58,0.04,0.11,0.93,0.24,0.23,1.01,0.79,0.66,1.98,12.05,0.0,0.0,0.0
2016-11-16 06:00:00,0.82,0.46,1.53,1.3,0.49,2.59,0.38,0.38,1.3,0.59,0.45,1.6,0.07,0.15,1.0,0.39,0.28,1.53,0.82,0.68,2.01,12.05,0.0,0.0,0.0
